,age_h,age_mean_h,age_max_h,emb0,emb1,emb2,dist_src_km,dist_tank_km,path_len_km,path_mean_rough,path_min_rough,path_mean_diam_m,path_min_diam_m,path_sum_L_over_D,path_wall_index,elevation_m,demand_lps,degree,inc_vel_mean_ms,inc_vel_min_ms,inc_abs_flow_m3s,inc_frac_sloshing,pressure_mean_m,pressure_min_m
J-247,158.0,155.5,167.0,-1332.408033516794,-1774.1301283431885,-1415.5479390958124,7.502810752000001,4.203539472,7.501810752000001,149.99999999999997,150.0,0.24021104083171627,0.15239999999999998,33521.154500000004,21117.004085664135,207.6660312,0.013879843208,2.0,0.0002139037096640095,2.1135881979716942e-05,6.9367411015264224e-06,0.0,39.56669616699219,36.632450103759766
J-248,64.70710754394531,41.16437530517578,74.3126220703125,-1354.9867780327756,-598.0048342759872,393.03672943200365,4.438317109600001,1.6756788432,4.4373171096,149.99999999999997,150.0,0.2593382873772154,0.15239999999999998,18900.892000000007,11906.815846294809,199.28616480000002,0.0,4.0,0.2620735168457031,0.0071869040839374065,0.01406825426965952,0.0,48.23396301269531,45.45143508911133
J-249,60.054718017578125,59.0689697265625,65.7996826171875,5077.970908493212,277.4557878830094,-42.58992225679061,9.817112346400002,1.1067617184000003,9.8161123464,150.00000000000003,150.0,0.22548204917774958,0.1016,48042.774000000005,30265.051128971063,187.83562128,0.28075137398,3.0,0.02096676267683506,0.0033352943137288094,0.00022386755154002458,0.0,58.318115234375,54.862552642822266
J-25,76.89887237548828,68.04817962646484,84.12596893310547,1072.746044387873,-3329.126070599211,-1620.579755376094,8.659344176800001,2.12987382,8.658344176800002,149.99999999999994,150.0,0.23779728661336616,0.15239999999999998,40074.85030000002,25245.573732177934,180.33744984000003,0.087695372996,2.0,0.0031307728495448828,0.0001493179879616946,0.00010152866161661223,0.0,66.38324737548828,63.19972229003906
J-250,93.49903869628906,94.64385223388672,99.95571899414062,7449.391613609294,481.6223601184787,16.227615370634503,12.639735301600004,3.3651700032000003,12.6387353016,149.99999999999997,150.0,0.2180913936245135,0.1016,66625.2225,41971.26014083977,176.80652472,0.06435200032800001,2.0,0.0015579389873892069,0.0001515402109362185,4.538158464129083e-05,0.0,68.53900909423828,64.14912414550781
J-251,48.338134765625,54.42559814453125,64.26653289794922,4988.4997174926,304.77345213878834,36.30274152940758,9.6482010256,0.9378503976000002,9.647201025600001,150.0,150.0,0.2276510804329807,0.1016,46380.261000000006,29217.733566759125,185.90806608000003,0.14636925564800002,3.0,0.04092544689774513,0.002469743601977825,0.00042755549657158554,0.0,60.24739074707031,56.79265594482422
J-252,62.2111930847168,57.17518615722656,69.03103637695312,5126.486484487069,262.59537880927024,-85.2969623297215,9.908960473600002,1.1986098456000003,9.907960473600001,150.0,150.0,0.2270075725936331,0.1016,47663.526000000005,30026.139859805797,180.93162696000002,0.08517176514000001,3.0,0.009325492195785046,4.472631189855747e-05,0.00022698217071592808,0.0,65.22348022460938,61.76856994628906
J-253,98.32913208007812,96.40353393554688,105.44407653808594,9806.529656990158,1307.7716641925283,2041.0469783108506,14.614317179200004,5.347234416,14.613317179200001,150.0,150.0,0.16217953281033098,0.07619999999999999,102694.41600000001,64693.42821253044,161.10460032,0.019557960884,1.0,0.0010716792894527316,0.00022408366203308105,1.954899744305294e-05,0.0,82.57794189453125,75.98417663574219
J-254,79.9380874633789,62.33705520629883,108.57149505615234,-4079.935530749111,-847.2558297809451,1069.2984262930638,5.527407438400002,2.7647691720000003,5.526407438400001,149.99999999999997,150.0,0.22299529678525334,0.1016,31496.753000000004,19841.71105401975,163.23795648,0.258038903276,3.0,0.08964680880308151,0.0012360746040940285,0.0007267950568348169,0.0,84.6403579711914,82.10243225097656
J-255,78.71858215332031,62.18001937866211,101.89752960205078,-2722.709843182314,-202.71501830394388,449.32228508973674,3.866369663200001,1.1037313968000002,3.8653696632,149.99999999999997,150.0,0.275161633063939,0.15239999999999998,15147.956000000006,9542.614313640675,202.97662224,0.169712628316,3.0,0.05900552496314049,0.0010880855843424797,0.0006742486730217934,0.3333333333333333,45.08902359008789,42.60157775878906
J-256,40.2957763671875,53.12162399291992,61.911922454833984,4739.413754422752,380.72205893965844,255.83380530525275,9.178257947200002,0.46790731920000006,9.177257947200001,150.0,150.0,0.2341058224828535,0.15239999999999998,41754.83700000001,26303.899035614653,194.05314504,0.121133177088,4.0,0.1260988861322403,0.010778995230793953,0.006936098448932171,0.0,52.160518646240234,48.733577728271484
J-257,64.55785369873047,69.69225311279297,75.73405456542969,5623.154672480764,110.99174088660743,-523.3211584847134,10.846375921600002,2.136025293600001,10.845375921600002,150.00000000000003,150.0,0.21372521550397666,0.1016,58173.32100000001,36646.89583509574,178.16059872,0.19557960884,1.0,0.02411278337240219,0.005041882861405611,0.00019548996351659298,0.0,67.98157501220703,64.52049255371094
J-258,118.51063537597656,52.11288833618164,121.51063537597656,-4880.714603631803,-478.9994320205728,1900.7296024870602,5.570910628000001,0.12730581600000002,5.569910628,145.32242146417437,140.0,0.3509823001168054,0.1016,16375.052000000001,11365.348939607467,217.9643088,0.027759686416,3.0,0.48001471161842346,0.02704220823943615,0.018493913114070892,1.0,30.895475387573242,29.16224479675293
J-259,50.23976135253906,20.348188400268555,50.663368225097656,-4974.926849816235,-401.18270847401175,1897.187793869013,5.664108409599999,0.5027886312000001,5.6631084095999995,145.39940037950996,140.0,0.35154209214417936,0.30479999999999996,16442.802000000003,11408.028765172654,216.09731736,0.068137412112,3.0,0.36262714862823486,0.020143574103713036,0.026459401473402977,0.3333333333333333,32.773345947265625,31.054777145385742
J-26,49.05912399291992,57.769012451171875,77.40973663330078,2202.1389695804014,-1604.2714810828973,-466.9066468066538,7.8996036592,1.9424699784,7.8986036592,150.0,150.0,0.20464394102134692,0.15239999999999998,40623.494000000006,25591.197605439043,198.85676256,0.07192282389600001,2.0,0.059650253504514694,0.011982636526226997,0.0010881079360842705,0.0,47.85527420043945,44.66740417480469
J-260,15.509840965270996,27.959684371948242,50.088958740234375,-2408.624508812762,1729.5237386652777,-584.4878117833855,3.2885554264000008,2.100488052,3.2875554264000004,150.0,150.0,0.23130644246868357,0.15239999999999998,15987.369000000004,10071.411367768374,198.63758088,0.055519372832,2.0,0.0044249980710446835,0.0006071944953873754,8.071844058576971e-05,0.0,49.337711334228516,46.645084381103516
J-261,67.99545288085938,61.510498046875,76.30956268310547,-2654.622547450871,1828.8403788258286,-836.1044589592835,3.7096271776000007,2.5215598032,3.7086271776000004,150.00000000000003,150.0,0.22234752793774054,0.15239999999999998,18750.307000000004,11811.953240645596,194.85373272,0.052995764976000004,1.0,0.0029039049986749887,0.0006071944953873754,5.297147436067462e-05,0.0,53.12150573730469,50.428855895996094
J-262,3.502190589904785,3.4810092449188232,3.533336639404297,-6620.736951809722,-7.099249897508161,2264.9147675879826,4.754814724,2.2276179984,4.753814724,150.0,150.0,0.3068516073312579,0.30479999999999996,15517.77,9775.582535213585,211.36240176,0.295893021116,2.0,0.48168236017227173,0.46832358837127686,0.03514636680483818,0.0,38.53921127319336,36.79420852661133
J-263,68.49639129638672,70.76473999023438,77.0013427734375,7282.690971943706,493.08026811676456,76.42466495689163,12.398277313600003,3.1237120152,12.3972773136,149.99999999999997,150.0,0.21838142875498093,0.1016,65436.945,41222.69222315654,181.95066480000003,0.052364863012,3.0,0.004388267640024424,0.000499976915307343,0.0001423082867404446,0.0,63.3948860168457,59.005027770996094
J-264,95.78064727783203,87.96704864501953,95.78064727783203,7388.632979492196,485.82166303001765,38.18143919553675,12.551660293600003,3.2770949952,12.5506602936,149.99999999999997,150.0,0.21819589486842644,0.1016,66191.7825,41698.21005090655,179.92478112,0.089588078888,3.0,0.0017132102511823177,0.0001515402109362185,5.2130661060800776e-05,0.0,65.42074584960938,61.03087615966797
J-265,153.47544860839844,150.78070068359375,154.17213439941406,7632.6840366755905,469.0935212921021,-49.922065899832766,12.905017676800004,3.6304523784000002,12.9040176768,149.99999999999997,150.0,0.21778525453127187,0.1016,67930.746,42793.68841023098,175.2337872,0.033437804092,1.0,0.0010306270560249686,0.0002154998219339177,3.342247873661108e-05,0.0,70.11173248291016,65.72184753417969
J-266,66.0927505493164,58.2027473449707,68.2499771118164,6860.507007981799,521.5357183177172,229.63473541306539,11.789225344000002,2.5146600456,11.788225343999999,150.00000000000003,150.0,0.23189850188544206,0.1016,55018.466500000024,34659.462038142956,183.28940736,0.0946352946,3.0,0.02352483570575714,0.002017917111515999,0.0007628931780345738,0.0,62.06391906738281,57.684383392333984
J-267,70.11772918701172,62.81892395019531,72.95478820800781,7287.4761901873235,495.25721836080254,78.13339459822546,12.399170072800004,3.1246047744000003,12.3981700728,150.0,150.0,0.21838033558073747,0.1016,65441.338500000005,41225.4599547229,179.6969736,0.08012454942800001,2.0,0.03259401023387909,0.006557078566402197,0.0010569998994469643,0.0,65.64996337890625,61.26193618774414
J-268,68.32228088378906,64.43242645263672,73.41431427001953,7056.925183196261,506.5394232374868,155.40773061527938,12.076420705600004,2.8018554072,12.0754207056,150.0,150.0,0.21878607247570908,0.1016,63853.005000000005,40224.8725492713,173.40072,0.263086118988,3.0,0.042398691177368164,0.004715165123343468,0.0005265616928227246,0.0,71.9441909790039,67.55349731445312
J-269,44.15089797973633,54.89605712890625,62.61466979980469,-1551.8438120254195,-1241.6416483222408,128.97988182686925,5.447237113600001,2.6845988471999997,5.4462371136000005,150.0,150.0,0.24327519537467385,0.15239999999999998,24862.0675,15662.121093578602,204.40351296,0.07760094157200001,3.0,0.07048937678337097,0.005519489292055368,0.0012858292320743203,0.0,43.04695129394531,40.2333869934082
J-27,56.390869140625,63.50449752807617,73.34937286376953,2355.1273048201433,-2622.913442203133,-1668.4002094425946,8.9320188664,2.700454848,8.9310188664,150.0,150.0,0.19860460329276816,0.15239999999999998,47397.87200000001,29858.78832651141,193.78867008,0.284536785764,3.0,0.07346447557210922,0.002181451069191098,0.001340099610388279,0.0,52.79994583129883,49.55324172973633
J-270,55.16781997680664,57.9700813293457,68.47079467773438,-1640.1439218317132,-1509.0066735645357,-4.590257447881143,5.863883168800001,3.1012449024,5.862883168799999,150.00000000000003,150.0,0.23681714554180697,0.15239999999999998,27595.965500000002,17384.368912811355,208.61587944000001,0.08327905924800001,3.0,0.0526074655354023,0.003726078663021326,0.0009596371091902256,0.0,38.82776641845703,36.01119613647461
J-271,65.03865051269531,66.20179748535156,74.60543060302734,7464.502134882244,478.0265623522472,7.081920145811372,12.667619929600002,3.3930546312,12.6666199296,150.0,150.0,0.21331655373303732,0.1016,69671.895,43890.54354828269,172.90243296000003,0.38548110000400004,3.0,0.03829524666070938,0.0016264136647805572,0.00031047171796672046,0.0,72.37954711914062,67.90545654296875
J-272,49.216651916503906,56.21918869018555,68.26081085205078,6553.732968205384,534.7447406729652,330.7575797084833,11.364633457600002,2.0900681592,11.363633457600002,149.99999999999997,150.0,0.2261262909315963,0.1016,56847.225000000006,35811.507702805044,184.59654216,0.30661835450400005,3.0,0.02861657738685608,4.879239349975251e-05,0.00023389550915453583,0.0,60.75596237182617,56.37531661987305
J-273,63.767921447753906,42.40456771850586,90.94285583496094,-1915.723956219332,-370.92224475786924,478.00685732415764,3.9130129024000007,1.150374636,3.9120129024000008,149.99999999999997,150.0,0.2736979364048428,0.15239999999999998,15454.014000000005,9735.418771985036,206.02956000000003,0.0,4.0,0.21097040176391602,0.034643303602933884,0.010796243324875832,0.0,41.64156723022461,38.93645095825195
J-274,26.26141357421875,7.760366439819336,26.26141357421875,-3689.140964999465,2975.691740600704,-1180.2924779692357,0.42354667840000004,2.9328288816000003,0.42254667840000004,150.0,150.0,0.30479999999999996,0.30479999999999996,1386.3080000000002,873.3193154188311,166.28802912,0.0,3.0,0.2676500976085663,1.2253709655851708e-06,0.022751500830054283,0.3333333333333333,82.33506774902344,79.36997985839844
J-275,52.87511444091797,56.60466384887695,61.68404769897461,-1490.0347229072956,-1321.1462235667686,103.68931237197152,5.558427848800001,2.7957895824,5.5574278488,150.0,150.0,0.24145700176783552,0.15239999999999998,25591.665500000003,16121.739032659205,205.48067616,0.051103059084,3.0,0.0427929125726223,0.003726078663021326,0.0007806053035892546,0.0,41.961666107177734,39.144371032714844
J-276,47.33405303955078,46.226505279541016,75.08480834960938,1326.1920000619775,-1387.4835340409472,391.82961017377266,6.918730132,0.9171633168000001,6.917730132,150.00000000000003,150.0,0.24620574013045926,0.15239999999999998,31092.236500000003,19586.88162732985,196.83444504,0.124918588872,3.0,0.1205056682229042,0.00884142518043518,0.003907911013811827,0.0,49.99583053588867,46.864219665527344
J-277,47.43757247924805,47.576202392578125,65.63780212402344,1330.0864120163612,-1384.1224054380125,384.6021326144464,6.925950844000002,0.924673284,6.9249508440000005,150.0,150.0,0.2550241520480834,0.15239999999999998,30136.777000000002,18984.979859143838,196.28409816,0.16340360867599998,4.0,0.11379866302013397,0.0002764903474599123,0.007867439649999142,0.0,50.546077728271484,47.41442108154297
J-278,68.68226623535156,61.840728759765625,74.351806640625,8550.145331337744,1049.8379272951618,1511.5156450156076,13.292271868000002,4.026420496800001,13.291271867999999,150.0,150.0,0.16832218194818735,0.1016,88991.54900000003,56061.162923925534,165.41352744,0.05993568658,3.0,0.005055905785411596,0.0003578109899535775,4.098983481526375e-05,0.0,80.28924560546875,76.372802734375
J-279,63.767486572265625,75.44111633300781,83.08574676513672,8609.913531333677,1056.284966077047,1520.4667581010713,13.363680107200002,4.097828736,13.3626801072,150.0,150.0,0.1679656282111915,0.1016,89694.38600000003,56503.92248939801,162.68794488,0.013879843208,1.0,0.001711229793727398,0.0003578109899535775,1.3873483112547547e-05,0.0,83.01482391357422,79.09837341308594
J-28,54.51543426513672,50.21510696411133,69.7457046508789,416.84247147729724,-1320.5808500287978,294.97536954808714,6.060042695200001,0.7801645560000001,6.0590426952000005,150.0,150.0,0.2544430815641366,0.15239999999999998,26447.204000000005,16660.69451523195,198.94518504,0.112300549592,3.0,0.11028244346380234,0.004586776718497276,0.0021154501009732485,0.0,48.063663482666016,45.02012634277344
J-280,64.24889373779297,75.5375747680664,83.3880615234375,8627.17171535529,1058.1479557014711,1523.0549430508263,13.384297084000002,4.118445712800002,13.383297084,150.0,150.0,0.16786339192303623,0.1016,89897.30900000002,56631.755969001926,165.48832536,0.017665254992,1.0,0.0021779288072139025,0.00045539584243670106,1.7657159332884476e-05,0.0,80.21443176269531,76.2979736328125
J-281,51.054683685302734,46.487396240234375,74.98519897460938,793.5125652629155,-1326.4904829407546,172.68306524665596,6.420967652800001,0.41940083759999996,6.4199676528,150.00000000000003,150.0,0.2495401251281519,0.15239999999999998,28642.618000000002,18043.718671148898,203.33866368,0.05993568658,3.0,0.16346947848796844,0.024902479723095894,0.006469255778938532,0.0,43.59762191772461,40.51750183105469
J-282,118.51051330566406,75.59332275390625,124.51055908203125,-4573.4695424048705,-1006.9796335231014,1491.61338051858,6.041860765600001,2.4893640840000004,6.040860765600001,149.99999999999997,150.0,0.21265699951920108,0.1016,36560.270000000004,23031.526881420017,189.38104872,0.06939921604,3.0,0.08342651277780533,0.000683093792758882,0.000676365103572607,0.0,58.53260803222656,56.020381927490234
J-283,118.51050567626953,73.9272232055664,124.51055908203125,-4506.44683831609,-993.3519482350433,1433.5803715650657,5.974963566400001,2.5562612832000005,5.973963566400001,149.99999999999997,150.0,0.213900629838806,0.1016,35901.833000000006,22616.737563255203,185.61439128,0.055519372832,3.0,0.07611489295959473,0.00048711863928474486,0.0006170875276438892,0.0,62.28523254394531,59.7645263671875
J-284,67.20746612548828,58.18192672729492,69.23841094970703,8143.5008426252925,1005.8676036841556,1450.3446884541609,12.806606900800004,3.5407555296000006,12.8056069008,150.0,150.0,0.1708526849191441,0.1016,84211.38200000003,53049.84641126912,170.99286096,0.13879843208,3.0,0.04366229102015495,0.0010083764791488647,0.0003539839817676693,0.0,74.71967315673828,70.81616973876953
J-285,67.85174560546875,68.20052337646484,77.18373107910156,8316.19158593644,1024.123959685633,1475.2662371582549,13.013538364000004,3.7476869928000007,13.012538364000001,150.0,150.0,0.1697513963757425,0.1016,86248.10900000003,54332.90402136374,168.37679304,0.039115921768,1.0,0.004822556395083666,0.0010083764791488647,3.909799488610588e-05,0.0,77.33562469482422,73.43196105957031
J-286,50.2283935546875,54.15824508666992,74.17544555664062,2633.8694847033153,-78.13742468188975,-452.482657701663,7.110821188000001,2.3529407856000004,7.109821188000001,149.99999999999997,150.0,0.2104400227812649,0.15239999999999998,35447.75600000001,22330.686977968646,187.94851920000002,0.08517176514000001,3.0,0.11521643400192261,0.002728306455537677,0.002163424389436841,0.0,58.612247467041016,55.351158142089844
J-287,50.12668228149414,53.97965621948242,73.84017181396484,2600.1866332244217,-85.17430975767635,-462.247132830745,7.078152724000001,2.3202723216000005,7.077152724,149.99999999999997,150.0,0.21070793820837713,0.15239999999999998,35233.39600000001,22195.648639840914,187.60732608,0.017665254992,2.0,0.1807163953781128,0.037693705409765244,0.003296531504020095,0.0,58.96293258666992,55.70637893676758
J-288,68.13428497314453,63.26028823852539,69.0330810546875,2521.866159220664,639.0017760018562,-2804.075147840047,8.0957775112,4.349951676000001,8.0947775112,150.0,150.0,0.18499387693249733,0.07619999999999999,52742.72200000001,33225.832838276714,192.42240408,0.18863968723600003,1.0,0.041346076875925064,0.008645293302834034,0.00018855324015021324,0.0,53.83125686645508,50.42170715332031
J-289,52.02665710449219,56.349884033203125,64.20246887207031,4455.246478300078,184.3800172927695,-180.5566353185025,9.12557662,1.3804958928000002,9.12457662,150.0,150.0,0.224122801557642,0.1016,44403.216000000015,27972.273260714417,192.13988496,0.14826196154000001,3.0,0.04379192367196083,0.000341546896379441,0.0003550350375007838,0.0,54.12548828125,50.72322463989258
J-29,47.44376754760742,57.2538948059082,71.52330017089844,371.7390362134624,-1519.231507519788,108.71421109770034,6.3206162152,0.6623706336,6.319616215200001,150.0,150.0,0.25233020165432524,0.15239999999999998,27729.554000000004,17468.524394398293,198.68829960000002,0.071291921932,2.0,0.013890925794839859,0.000908076239284128,0.00045047258026897907,0.0,48.3194580078125,45.275390625
J-290,63.50396728515625,58.12767028808594,66.8510513305664,4737.393012847092,55.65357557549992,-530.101273118401,9.732527908,1.9874471808,9.731527908,150.0,150.0,0.2164811061406617,0.1016,50377.146000000015,31735.613339513657,195.6816,0.28012047201600004,3.0,0.025098038837313652,0.0018215833697468042,0.0002034777426160872,0.0,50.55247116088867,47.13524627685547
J-291,19.975135803222656,19.335187911987305,48.11384201049805,-2972.4675075928276,680.1676958820456,-756.6881889752407,3.0476646712000006,1.3478731488,3.0466646712,150.00000000000003,150.0,0.2682373036427259,0.15239999999999998,12393.695000000003,7807.538608238421,204.49809240000002,0.0315450982,3.0,0.02736048586666584,0.00010119892976945266,0.0004990953020751476,0.0,43.49753952026367,40.83766555786133
J-292,20.752256393432617,17.309968948364258,40.37428665161133,-2949.4881136291037,677.7968731272248,-738.697063848915,3.013743479200001,1.3139519568,3.0127434792,150.0,150.0,0.26954154326510177,0.15239999999999998,12171.115000000003,7667.321994595621,204.52732272,0.053626666940000005,3.0,0.049022529274225235,0.001344964257441461,0.0008942426647990942,0.0,43.4688835144043,40.80979537963867
J-293,83.86656188964844,46.90849685668945,89.59605407714844,-1768.7302658436495,-138.86293083281166,-261.61899452706575,3.9244471696000014,1.5993020592,3.9234471696000006,150.0,150.0,0.2484532850867318,0.15239999999999998,17429.778500000004,10980.072413577545,206.97325128000003,0.0630901964,3.0,0.0668884888291359,0.000173484135302715,0.0012201438657939434,0.0,40.76408386230469,38.09177017211914
J-294,75.51696014404297,45.21406936645508,91.77124786376953,-1559.959796376395,-397.49718236723476,112.97158346033497,4.206783104800001,1.4537719463999998,4.205783104800001,150.0,150.0,0.2420051888824735,0.15239999999999998,19282.376500000006,12147.136022174116,202.7624088,0.052364863012,3.0,0.1196126863360405,0.01733749732375145,0.0021819102112203836,0.0,44.9483642578125,42.26261520385742
J-295,87.97904205322266,93.74321746826172,100.86245727539062,6401.437265595299,541.9279056605159,385.4377664618191,11.154970376800001,1.8804050784,11.153970376799998,150.00000000000003,150.0,0.23141763116648123,0.1016,52658.11300000001,33172.53250822143,183.97846872,0.012618039280000002,1.0,0.000691405963152647,0.00014457013458013535,1.2612256796273869e-05,0.0,61.39900588989258,57.05146789550781
J-296,49.01639938354492,56.3928108215332,64.11412048339844,4407.6623804013025,206.08713695701945,-121.6083522250528,9.0232220368,1.2781413096,9.0222220368,150.0,150.0,0.22551278844056033,0.1016,43395.78900000001,27337.634018948196,188.38688256,0.19936502062400002,3.0,0.0580780990421772,0.006445021368563175,0.0004708576016128063,0.0,57.88785934448242,54.49006652832031
J-297,62.31319046020508,58.79278564453125,68.20745086669922,-1740.4993301599168,-1646.7028269912155,-81.89106328099867,6.0852862312000005,3.3226479648,6.0842862312,150.00000000000003,150.0,0.23374526268952103,0.15239999999999998,29048.741500000004,18299.560444402392,208.23103896,0.197472314732,3.0,0.053927525877952576,6.779712566640228e-05,0.000983717036433518,0.0,39.204463958740234,36.38459396362305
J-298,56.79977798461914,57.265594482421875,62.37936782836914,-1550.07488980556,-1398.990902848686,58.83445309692416,5.6850201280000014,2.9223818616,5.684020128,150.0,150.0,0.23947355896175318,0.15239999999999998,26422.323500000002,16645.020782390995,205.391766,0.087064471032,3.0,0.02113845758140087,0.00029636872932314873,0.0003855964168906212,0.0,42.04751968383789,39.228912353515625
J-299,87.8675765991211,88.0015869140625,93.39959716796875,-1642.0460130067859,-1509.6144611311233,-23.052225618798193,5.888577760000001,3.1259394936,5.88757776,150.00000000000003,150.0,0.23646307006554082,0.15239999999999998,27758.003500000003,17486.446456352787,208.2417984,0.025866980523999997,1.0,0.0014173822710290551,0.00029636872932314873,2.585512447694782e-05,0.0,39.19748306274414,36.378875732421875
J-3,50.61358642578125,29.92940330505371,55.13499069213867,-3913.6863607016276,-377.2669319950486,1324.126999221044,4.5819934288,1.5248205216,4.5809934288,144.31265405529626,140.0,0.3625834347981896,0.30479999999999996,12892.556,9171.513931320116,214.74997944,0.061828392472,3.0,0.18002057075500488,0.00024693625164218247,0.01220634300261736,0.0,33.76687240600586,31.623594284057617
J-30,130.5093536376953,119.9322738647461,133.76992797851562,16.328482602612443,-1450.4020725178145,204.22653575888768,6.0668043784000005,1.3923599280000003,6.0658043784,150.0,150.0,0.26458155488488905,0.15239999999999998,24984.527000000002,15739.265744483408,201.4343952,0.029652392308,1.0,0.0009139522444456816,0.00019110360881313682,2.9638802516274154e-05,0.0,45.66682815551758,42.66941833496094
J-300,53.58061599731445,56.992061614990234,63.35210418701172,-1512.4731351263608,-1350.2456065102024,86.67169820237741,5.605875760000001,2.8432374935999998,5.60487576,150.0,150.0,0.24070309233387893,0.15239999999999998,25903.003500000003,16317.86968257529,205.48530912,0.053626666940000005,3.0,0.04091811180114746,0.0013712263898923993,0.0007464062073267996,0.0,41.955055236816406,39.136837005615234
J-301,60.16804122924805,58.93120193481445,64.64897918701172,-1336.4091529893806,-1532.679793165126,16.268186003250023,5.872749496,3.0034787784000003,5.871749496,150.00000000000003,150.0,0.236689675861063,0.15239999999999998,27654.143500000006,17421.018756231744,198.89309472,0.07886274550000001,3.0,0.019368615001440048,0.0003538319724611938,0.00035331188701093197,0.0,48.54490280151367,45.7253303527832
J-302,18.098405838012695,18.338884353637695,25.48152732849121,1254.968389321034,403.0937902640168,-2242.1219086911733,6.313060528,2.5672346928,6.312060528,150.0,150.0,0.21154219695338128,0.1016,32754.146,20633.819008364982,203.55254184,0.252991687564,3.0,0.13195903599262238,0.0002439620584482327,0.001079292967915535,0.0,42.898956298828125,39.582496643066406
J-303,18.161453247070312,19.270776748657227,27.560766220092773,1576.907590440841,556.1971937807184,-2184.7087523347914,6.6707951439999995,2.9249693088,6.669795144,150.00000000000003,150.0,0.20564544469035345,0.1016,36275.156,22851.916316310155,196.02608496,0.18737788330800004,3.0,0.14922399818897247,0.0024763040710240602,0.0009073458495549858,0.0,50.260284423828125,46.866119384765625
J-304,38.20741271972656,55.061710357666016,63.938987731933594,3725.4348146622515,-91.11086551065115,-781.786338610267,8.641230522399999,2.4252256296,8.640230522400001,150.0,150.0,0.2107151840994033,0.15239999999999998,43526.42200000001,27419.927652203656,171.2482224,0.07381552978799999,3.0,0.0359051488339901,0.0003252827445976436,0.0006549623794853687,0.0,75.13320922851562,71.78622436523438
J-305,85.37674713134766,84.56980895996094,94.84119415283203,3803.09048655857,-156.17944113777043,-948.450652928014,8.8648132096,2.6488083168000003,8.8638132096,150.0,150.0,0.20924422964027883,0.15239999999999998,44993.500000000015,28344.12887922249,176.50638816,0.02839058838,1.0,0.0015556635335087776,0.0003252827445976436,2.837757892848458e-05,0.0,69.87503814697266,66.5280532836914
J-306,53.66630935668945,52.53273010253906,66.166748046875,-323.14610251112816,-1332.859422835454,257.20852920015784,5.728081662400001,1.6505304048000002,5.727081662400001,150.0,150.0,0.26035784387118044,0.15239999999999998,24268.982000000007,15288.500640659895,194.04909120000002,0.035330509984,2.0,0.0849662721157074,0.01777542755007744,0.0015499091241508722,0.0,53.14802932739258,50.19877243041992
J-307,44.120155334472656,55.41740417480469,64.98566436767578,3898.2647717910077,-46.04288468556301,-706.3966810113154,8.794413858399999,2.2720422936,8.793413858400001,150.0,150.0,0.20969931988743204,0.15239999999999998,44531.56200000001,28053.126174249323,181.26221304000003,0.11482415744800001,3.0,0.04975082352757454,0.0006180373020470142,0.0005731929559260607,0.0,65.11504364013672,61.766075134277344
J-308,15.778861045837402,28.357070922851562,48.161258697509766,-2879.7973912198026,927.9434989361995,-714.2856815649988,3.343966847200001,1.6441753248000002,3.3429668472,150.00000000000003,150.0,0.25797012281200343,0.15239999999999998,14337.935000000003,9032.333059262226,201.9447828,0.035330509984,2.0,0.061615608632564545,3.7559842894552276e-05,0.0011239589657634497,1.0,46.04331588745117,43.372093200683594
J-309,15.871586799621582,28.01197052001953,44.09543228149414,-2936.689522762129,853.8826387152913,-748.6648741012739,3.295201895200001,1.5954103728000002,3.2942018952,150.0,150.0,0.25953290558468745,0.15239999999999998,14017.955000000004,8830.758290489544,203.525628,0.039746823732,3.0,0.04300767555832863,0.00023854065511841327,0.0007845230866223574,0.6666666666666666,44.46409225463867,41.795433044433594
J-31,116.95793914794922,118.69669342041016,128.2540740966797,-1288.206702648413,-1710.0886604855252,-1333.56820528287,7.377508691200002,4.078237411200001,7.3765086912000015,150.0,150.0,0.2408397338737375,0.15239999999999998,32904.510500000004,20728.542707718447,204.66289776,0.089588078888,3.0,0.0009878227720037103,2.1135881979716942e-05,3.203437154297717e-05,0.0,42.569828033447266,39.63558578491211
J-310,67.87640380859375,58.12581253051758,70.82496643066406,9172.89698331046,1212.5909107308319,1871.2146686339213,13.896440636800003,4.6293578736,13.895440636800002,149.99999999999997,150.0,0.1648548226451475,0.1016,95446.30100000002,60127.40188225104,163.59874824000002,0.165296314568,3.0,0.16609300673007965,0.002146865939721465,0.00134656869340688,0.0,80.19558715820312,73.74998474121094
J-311,68.02323913574219,68.52472686767578,79.00098419189453,9557.125529294328,1268.2038220955437,1968.3881686017467,14.334876844000004,5.067794080800001,14.333876844000002,149.99999999999997,150.0,0.1629200212770685,0.1016,99761.61800000002,62845.88124488564,149.66024424,0.08327905924800001,1.0,0.010267378762364388,0.002146865939721465,8.324089139932767e-05,0.0,94.1330795288086,87.68614196777344
J-312,47.3880500793457,96.74056243896484,127.51044464111328,-4593.244364764573,-1029.952334958935,1453.0549876861178,6.088976749600001,2.6702744664000004,6.0879767496,149.99999999999997,150.0,0.21179750875114278,0.1016,37024.01000000001,23323.66477525914,178.4544564,0.021450666776000004,1.0,0.0026446275878697634,0.0005529806367121637,2.1440835553221405e-05,0.0,69.44515228271484,66.92442321777344
