,age_h,age_mean_h,age_max_h,emb0,emb1,emb2,dist_src_km,dist_tank_km,path_len_km,path_mean_rough,path_min_rough,path_mean_diam_m,path_min_diam_m,path_sum_L_over_D,path_wall_index,elevation_m,demand_lps,degree,inc_vel_mean_ms,inc_vel_min_ms,inc_abs_flow_m3s,inc_frac_sloshing,pressure_mean_m,pressure_min_m
243,52.91883850097656,59.92958450317383,141.28634643554688,5317.235531337582,-1447.6484766643612,438.07433004591417,12.73856152,1.5419832000000002,12.73756152,123.20409955515568,110.0,0.3484404528366902,0.2032,39034.01666666668,44594.746625298954,4.2672,0.273811452376,1.0,0.004013715777546167,0.002401662291958928,0.00029286419157870114,0.0,39.24651336669922,37.94902801513672
247,6.7331318855285645,15.777878761291504,108.85331726074219,4789.859739517519,-1356.225914994048,395.0648395000278,12.19144552,0.7357872,12.19044552,122.89909463456588,110.0,0.35039906788115477,0.2032,37239.01666666668,42799.746625298954,5.486400000000001,4.440288022632,3.0,0.10331767797470093,0.001903562806546688,0.005686210002750158,0.3333333333333333,38.01591110229492,36.72637176513672
249,6.682364463806152,10.95679759979248,34.07246398925781,4786.851681816927,-1355.6400199469733,394.76133859960214,12.18839752,0.7388352,12.187397520000001,122.89731873782351,110.0,0.3504104719531623,0.2032,37229.01666666668,42789.746625298954,5.486400000000001,0.0,3.0,0.08450525999069214,0.001903562806546688,0.0061659980565309525,0.0,38.0159797668457,36.726417541503906
251,8.583930015563965,24.60730743408203,110.85331726074219,5220.280378291384,-1437.6147305293116,436.30760848610504,12.630357520000002,0.6473952000000001,12.629357520000001,123.14587461294704,110.0,0.34881434925630317,0.2032,38679.01666666668,44239.746625298954,9.144,1.524259145024,2.0,0.09398280084133148,0.0003174167650286108,0.0043892571702599525,0.5,34.346988677978516,33.067283630371094
253,9.589067459106445,29.557662963867188,111.85331726074219,5535.238340098583,-1498.159022587029,467.3991255258199,12.950397520000003,0.6473952000000001,12.949397520000002,123.3152720142921,110.0,0.3447492092484623,0.2032,40227.01666666668,45787.746625298954,10.972800000000001,3.439677507728,1.0,0.07260645180940628,0.043445076793432236,0.003679021494463086,0.0,32.47384262084961,31.128847122192383
255,8.32788372039795,28.84771156311035,119.0748519897461,5206.4457190086505,-1435.9922895033283,435.89298616126524,12.615117520000002,0.31211520000000004,12.614117520000002,123.13759366338928,110.0,0.34716129989440586,0.2032,38907.01666666668,44467.746625298954,8.2296,2.548213032596,4.0,0.1313389241695404,0.0003174167650286108,0.00609967578202486,0.75,35.22846603393555,33.891082763671875
257,2.0783309936523438,7.5177788734436035,24.810606002807617,-2653.92606671247,609.6579606971526,-421.0827738897219,6.467332000000001,2.3618951999999998,6.466332,116.61324534527456,110.0,0.39842620787178884,0.2032,17356.666666666664,22917.396625298952,5.1816,0.0,3.0,0.36986127495765686,0.054355788975954056,0.011994332075119019,1.0,43.61225509643555,41.03605651855469
259,1.92001211643219,7.641577243804932,24.8828125,-2656.4043105233204,737.6400866579407,-551.226643390947,6.360652,2.4685751999999996,6.359652,116.3886891924275,110.0,0.4017010304337407,0.2032,16831.666666666664,22392.396625298952,7.62,0.0,2.0,0.2932368218898773,0.12064090371131897,0.009509454481303692,1.0,41.16114807128906,38.46138381958008
261,1.5159698724746704,7.914639949798584,23.762998580932617,-2194.0281964135443,580.7776020206916,-753.024109186474,6.040612,2.7886152,6.039612,115.66742366893767,110.0,0.41401423164269496,0.30479999999999996,15081.666666666666,20642.396625298952,0.0,0.0,3.0,0.3439232110977173,0.054355788975954056,0.02152986265718937,1.0,48.67427444458008,45.589420318603516
263,1.4646800756454468,8.005083084106445,23.479663848876953,-2189.8246828825413,700.7589334006932,-886.7602755771919,5.9339319999999995,2.8952951999999996,5.932932,115.40970973542255,110.0,0.4159780118160802,0.30479999999999996,14731.666666666666,20292.396625298952,0.0,0.0,3.0,0.43558469414711,0.12064090371131897,0.027820536866784096,1.0,48.73030471801758,45.53628921508789
265,4.9884819984436035,8.956721305847168,24.99972915649414,203.79405304475276,-279.57794312942985,-69.30217068298661,8.099535999999999,1.2603480000000002,8.098536,119.31125329318779,110.0,0.36510229582235604,0.2032,24601.666666666664,30162.396625298952,0.0,0.0,3.0,0.6899797916412354,0.14950931072235107,0.2781105041503906,0.3333333333333333,46.81869888305664,45.294105529785156
267,2.5725390911102295,8.455096244812012,23.487119674682617,202.22475966766132,-158.74365743352814,-690.8510509850155,7.617951999999999,1.2432792,7.6169519999999995,118.63545418167267,110.0,0.3753386154461785,0.2032,22231.666666666664,27792.396625298952,6.4008,0.0,3.0,0.343838095664978,0.001810637884773314,0.021591266617178917,0.3333333333333333,40.41253662109375,38.37571334838867
269,5.133851051330566,8.908373832702637,25.734893798828125,492.3349559651443,-211.4115791325587,-321.1092111263495,8.1897568,0.8836152,8.1887568,119.42901808977889,110.0,0.37041304250725826,0.2032,24107.666666666664,29668.396625298956,0.0,0.0,3.0,0.24088110029697418,0.0245379488915205,0.013197538442909718,0.3333333333333333,46.60929489135742,44.932945251464844
271,5.415955066680908,9.327919960021973,25.943092346191406,920.9732548149304,-327.5420497686574,-263.12864280013576,8.56588,0.49042320000000006,8.564879999999999,119.89323843416369,110.0,0.37035188612099645,0.2032,25211.666666666664,30772.396625298956,1.8288000000000002,0.0,3.0,0.31994739174842834,0.15970677137374878,0.06535817682743073,0.0,44.51017761230469,42.989013671875
273,7.256042957305908,9.121209144592285,23.40035629272461,2352.731378939834,-842.418732079124,381.4934472796749,10.121883999999998,2.1774912000000004,10.120884,123.40490889926213,110.0,0.4160689052853487,0.2032,28090.666666666664,33031.078686153174,2.4384,0.0,3.0,0.11791578680276871,0.0022613373585045338,0.005560634657740593,0.3333333333333333,42.244476318359375,40.68731689453125
275,7.301162242889404,9.3809232711792,23.067354202270508,2428.0436038276525,-869.1187057821554,426.0090703657282,10.184368,2.2399752000000004,10.183368,123.65279856330437,110.0,0.4211336725531279,0.2032,27980.666666666664,32850.38398614199,3.048,0.0,3.0,0.15969829261302948,0.007875865325331688,0.008609331212937832,0.3333333333333333,41.40549087524414,39.85913848876953
